key_resp_2.keys,key_resp_2.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,Sure,OptionOne,OptionTwo,Risk,Risk2,AmbiguityBarH,Ambiguity,SureXPos,RiskXPos,OptionOneXPos,OptionTwoXPos,RiskX,participant,date,expName,psychopyVersion,OS,frameRate
,,right,1.580000162,1,0,160,121,1,159,-50,-50,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,left,8.023000002,1,0,160,63,1,159,-8,-8,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,right,1.508000135,1,0,160,153,1,159,-125,-125,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,right,1.036000252,1,0,160,46,1,159,8,8,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,left,1.593000174,1,0,160,154,1,159,-125,-125,0,38,62,0,0,0.5,-0.5,-0.5,-0.5,-0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,right,3.088000059,1,0,160,102,1,159,50,50,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,left,1.337000132,1,0,160,122,1,159,-50,-50,0,38,62,0,0,0.5,-0.5,-0.5,-0.5,-0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,right,2.847000122,1,0,160,57,1,159,-8,-8,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,right,1.680000067,1,0,160,146,1,159,-125,-125,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,left,3.545000076,1,0,160,118,1,159,-50,-50,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,left,4.15199995,1,0,160,6,1,159,5,5,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,right,2.534000158,1,0,160,114,1,159,-50,-50,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,right,1.774000168,1,0,160,136,1,159,125,125,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,right,2.99000001,1,0,160,30,1,159,-5,-5,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,right,1.228000164,1,0,160,18,1,159,-5,-5,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,left,2.542999983,1,0,160,23,1,159,-5,-5,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,left,1.747999907,1,0,160,8,1,159,5,5,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,left,1.106000185,1,0,160,58,1,159,-8,-8,0,38,62,0,0,0.5,-0.5,-0.5,-0.5,-0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,left,2.809999943,1,0,160,72,1,159,20,20,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,right,1.726000071,1,0,160,76,1,159,20,20,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,left,2.364000082,1,0,160,77,1,159,20,20,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,right,3.201000214,1,0,160,94,1,159,-20,-20,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
